rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance
MYSRES04DEL01 ,38.0,4.7,12.3085,76.665808,12.3485,76.705808,2022-04-03,sunny,high,1,meal,motorcycle,1.0,no,metropolitian,23,MYS,3,4,sunday,1,10.0,14.0,afternoon,6.218030984114243
RANCHIRES05DEL02 ,26.0,4.8,23.355164,85.324097,23.405164,85.374097,2022-04-03,sunny,medium,2,meal,motorcycle,0.0,no,metropolitian,17,RANCHI,3,4,sunday,1,15.0,18.0,evening,7.546781220484458
MUMRES05DEL02 ,27.0,4.7,18.927584,72.832585,19.007584,72.912585,2022-03-06,fog,jam,1,buffet,motorcycle,0.0,no,metropolitian,36,MUM,6,3,sunday,1,5.0,22.0,night,12.243495934752104
MYSRES08DEL01 ,34.0,4.3,12.297954,76.665169,12.337954,76.705169,2022-03-24,fog,high,1,buffet,motorcycle,0.0,no,metropolitian,39,MYS,24,3,thursday,0,10.0,12.0,afternoon,6.218153086065015
JAPRES01DEL03 ,38.0,4.5,26.90519,75.810753,26.93519,75.840753,2022-03-19,sunny,low,0,drinks,motorcycle,1.0,no,urban,24,JAP,19,3,saturday,1,10.0,23.0,night,4.46931202175492
MUMRES01DEL01 ,26.0,4.9,19.12663,72.829976,19.23663,72.939976,2022-03-08,windy,jam,2,snack,scooter,1.0,no,urban,18,MUM,8,3,tuesday,0,10.0,19.0,evening,16.824549100074805
MYSRES05DEL02 ,,,12.323978,76.627961,12.343978,76.647961,2022-03-19,sandstorms,low,1,meal,motorcycle,1.0,no,urban,11,MYS,19,3,saturday,1,,,after_midnight,3.108983787513406
HYDRES11DEL03 ,21.0,4.6,17.430448,78.418213,17.490448,78.478213,2022-03-24,sunny,jam,1,drinks,motorcycle,1.0,no,metropolitian,12,HYD,24,3,thursday,0,10.0,19.0,evening,9.220397882984718
AGRRES11DEL01 ,29.0,4.7,27.163303,78.057044,27.203303,78.097044,2022-02-13,cloudy,high,2,snack,motorcycle,1.0,no,metropolitian,29,AGR,13,2,sunday,1,5.0,14.0,afternoon,5.9529046136306
INDORES010DEL02 ,36.0,5.0,22.75004,75.902847,22.77004,75.922847,2022-03-01,windy,low,1,drinks,scooter,0.0,no,metropolitian,25,INDO,1,3,tuesday,0,15.0,8.0,morning,3.025098484224574
COIMBRES16DEL01 ,38.0,4.7,11.010375,76.95295,11.080375,77.02295,2022-03-27,stormy,medium,0,snack,motorcycle,1.0,no,metropolitian,46,COIMB,27,3,sunday,1,5.0,18.0,evening,10.906257371570659
MYSRES19DEL01 ,34.0,4.1,12.334022,76.618203,12.344022,76.628203,2022-03-07,sandstorms,low,0,snack,motorcycle,0.0,no,metropolitian,25,MYS,7,3,monday,0,10.0,10.0,morning,1.5544772821910615
JAPRES01DEL01 ,27.0,4.2,26.90519,75.810753,27.01519,75.920753,2022-03-10,windy,jam,0,meal,motorcycle,1.0,no,metropolitian,39,JAP,10,3,thursday,0,15.0,19.0,evening,16.384900933459228
JAPRES15DEL01 ,36.0,4.4,26.891191,75.802083,26.961191,75.872083,2022-04-02,stormy,medium,0,drinks,motorcycle,1.0,no,metropolitian,37,JAP,2,4,saturday,1,10.0,18.0,evening,10.428148593687968
LUDHRES20DEL02 ,27.0,4.8,30.885915,75.788259,30.905915,75.808259,2022-02-15,cloudy,high,1,drinks,scooter,1.0,no,urban,25,LUDH,15,2,tuesday,0,10.0,11.0,morning,2.9304352372370155
JAPRES14DEL02 ,29.0,4.7,26.88842,75.800689,26.93842,75.850689,2022-03-19,stormy,medium,2,snack,motorcycle,1.0,no,metropolitian,20,JAP,19,3,saturday,1,5.0,17.0,evening,7.449051156906713
MYSRES12DEL01 ,21.0,4.5,12.284747,76.625861,12.354747,76.695861,2022-03-06,sandstorms,medium,2,meal,electric_scooter,0.0,no,metropolitian,28,MYS,6,3,sunday,1,10.0,17.0,evening,10.881731319465793
MYSRES20DEL01 ,36.0,4.3,12.337978,76.616792,12.447978,76.726792,2022-03-18,fog,medium,1,snack,scooter,1.0,no,metropolitian,35,MYS,18,3,friday,0,10.0,18.0,evening,17.09752492719776
BANGRES01DEL03 ,27.0,5.0,12.933284,77.615428,12.993284,77.675428,2022-04-05,cloudy,jam,2,snack,motorcycle,0.0,no,urban,24,BANG,5,4,tuesday,0,10.0,19.0,evening,9.315745361545886
BANGRES09DEL01 ,29.0,4.6,12.934179,77.615797,12.974179,77.655797,2022-03-13,fog,medium,0,drinks,motorcycle,1.0,no,metropolitian,25,BANG,13,3,sunday,1,10.0,15.0,afternoon,6.210607623190057
RANCHIRES12DEL01 ,23.0,4.8,,,,,2022-03-13,sandstorms,high,0,meal,motorcycle,0.0,no,urban,22,RANCHI,13,3,sunday,1,5.0,11.0,morning,
GOARES20DEL01 ,34.0,4.6,,,,,2022-02-12,stormy,jam,0,buffet,motorcycle,1.0,no,metropolitian,37,GOA,12,2,saturday,1,15.0,21.0,night,
CHENRES20DEL01 ,33.0,5.0,12.975996,80.221898,12.985996,80.231898,2022-03-01,sandstorms,high,2,snack,scooter,,no,,33,CHEN,1,3,tuesday,0,5.0,11.0,morning,1.5525704156536744
MYSRES18DEL03 ,21.0,4.8,12.337928,76.617889,12.397928,76.677889,2022-04-05,cloudy,low,1,snack,motorcycle,1.0,no,,14,MYS,5,4,tuesday,0,5.0,23.0,night,9.326360257118816
BANGRES12DEL02 ,38.0,4.7,12.939496,77.625999,12.959496,77.645999,2022-03-09,cloudy,low,1,drinks,motorcycle,1.0,no,metropolitian,16,BANG,9,3,wednesday,0,10.0,10.0,morning,3.10533227339685
HYDRES19DEL02 ,31.0,3.9,17.458998,78.500366,17.538998,78.580366,2022-03-06,sandstorms,jam,1,snack,motorcycle,0.0,no,metropolitian,38,HYD,6,3,sunday,1,5.0,21.0,night,12.292622739442963
JAPRES13DEL01 ,39.0,4.2,26.846156,75.8023,26.916156,75.8723,2022-03-12,sandstorms,medium,0,meal,motorcycle,1.0,no,metropolitian,43,JAP,12,3,saturday,1,15.0,18.0,evening,10.42999110860193
SURRES08DEL02 ,32.0,4.9,21.173343,72.792731,21.303343,72.922731,2022-03-16,stormy,medium,2,meal,scooter,1.0,no,metropolitian,27,SUR,16,3,wednesday,0,10.0,18.0,evening,19.760907746586085
MUMRES16DEL03 ,28.0,4.7,19.120083,72.907385,19.180083,72.967385,2022-03-17,sandstorms,jam,2,drinks,electric_scooter,1.0,no,metropolitian,20,MUM,17,3,thursday,0,15.0,20.0,night,9.17785559642758
CHENRES13DEL02 ,30.0,4.6,13.027018,80.254791,13.157018,80.384791,2022-03-10,sandstorms,jam,0,buffet,motorcycle,2.0,no,urban,44,CHEN,10,3,thursday,0,10.0,20.0,night,20.17900385808542
CHENRES14DEL01 ,29.0,5.0,13.026279,80.174568,13.096279,80.244568,2022-03-18,fog,jam,0,drinks,motorcycle,,yes,metropolitian,42,CHEN,18,3,friday,0,5.0,19.0,evening,10.866277692518308
MUMRES14DEL01 ,24.0,4.5,19.1813,72.836191,19.2513,72.906191,2022-03-31,cloudy,low,0,drinks,motorcycle,0.0,no,metropolitian,21,MUM,31,3,thursday,0,5.0,22.0,night,10.705468478530609
COIMBRES16DEL02 ,32.0,4.1,11.010375,76.95295,11.030375,76.97295,2022-03-15,windy,low,0,meal,motorcycle,1.0,no,metropolitian,33,COIMB,15,3,tuesday,0,10.0,8.0,morning,3.11620371432348
PUNERES13DEL02 ,26.0,4.8,18.56245,73.916619,18.58245,73.936619,2022-03-15,fog,low,1,drinks,scooter,0.0,no,urban,13,PUNE,15,3,tuesday,0,5.0,8.0,morning,3.064267071068136
KOCRES17DEL02 ,31.0,4.7,9.959778,76.296106,10.039778,76.376106,2022-02-14,sunny,low,0,snack,motorcycle,1.0,no,metropolitian,28,KOC,14,2,monday,0,10.0,22.0,night,12.485077941758162
LUDHRES03DEL01 ,37.0,3.5,30.88722,75.804893,30.99722,75.914893,2022-02-18,sandstorms,jam,1,buffet,scooter,0.0,no,urban,40,LUDH,18,2,friday,0,5.0,21.0,night,16.114084227696686
SURRES14DEL01 ,24.0,4.9,21.157729,72.768726,21.167729,72.778726,2022-03-05,windy,low,2,buffet,scooter,0.0,no,metropolitian,17,SUR,5,3,saturday,1,15.0,9.0,morning,1.520431947999248
SURRES18DEL01 ,28.0,4.7,21.149834,72.778666,21.219834,72.848666,2022-03-02,stormy,medium,0,meal,motorcycle,1.0,no,metropolitian,20,SUR,2,3,wednesday,0,15.0,17.0,evening,10.642283429605715
CHENRES16DEL02 ,36.0,4.4,13.049645,80.242268,13.129645,80.322268,2022-04-06,cloudy,jam,1,buffet,scooter,0.0,no,urban,35,CHEN,6,4,wednesday,0,5.0,20.0,night,12.417907729746302
MUMRES010DEL02 ,27.0,4.4,19.003517,72.82765,19.133517,72.95765,2022-04-04,sandstorms,medium,0,meal,motorcycle,1.0,no,metropolitian,37,MUM,4,4,monday,0,10.0,18.0,evening,19.88997830374344
SURRES18DEL01 ,36.0,3.6,21.149834,72.778666,21.219834,72.848666,2022-03-27,stormy,medium,2,buffet,scooter,0.0,no,urban,33,SUR,27,3,sunday,1,5.0,17.0,evening,10.642283429605715
VADRES06DEL02 ,20.0,4.0,22.31279,73.170283,22.33279,73.190283,2022-03-15,stormy,low,0,buffet,motorcycle,1.0,no,metropolitian,22,VAD,15,3,tuesday,0,10.0,10.0,morning,3.029512751162419
RANCHIRES010DEL03 ,36.0,4.7,23.354422,85.3329,23.414422,85.3929,2022-03-09,fog,jam,1,snack,motorcycle,1.0,no,metropolitian,29,RANCHI,9,3,wednesday,0,10.0,21.0,night,9.056004306816446
JAPRES03DEL02 ,25.0,4.2,26.913483,75.803139,27.043483,75.933139,2022-03-08,windy,medium,0,drinks,motorcycle,1.0,no,urban,36,JAP,8,3,tuesday,0,15.0,18.0,evening,19.362580183465894
JAPRES010DEL01 ,28.0,4.1,26.921411,75.793604,26.991411,75.863604,2022-03-25,cloudy,jam,1,meal,motorcycle,1.0,yes,metropolitian,43,JAP,25,3,friday,0,5.0,21.0,night,10.426910834184746
ALHRES08DEL01 ,29.0,4.9,25.450329,81.834279,25.460329,81.844279,2022-02-13,sandstorms,high,2,buffet,motorcycle,0.0,no,urban,14,ALH,13,2,sunday,1,15.0,11.0,morning,1.498149229702275
AGRRES15DEL03 ,31.0,4.1,,,,,2022-02-17,windy,low,0,buffet,motorcycle,0.0,no,metropolitian,34,AGR,17,2,thursday,0,10.0,23.0,night,
VADRES11DEL01 ,26.0,5.0,22.308096,73.167753,22.418096,73.277753,2022-03-08,cloudy,jam,1,meal,motorcycle,2.0,no,urban,37,VAD,8,3,tuesday,0,10.0,21.0,night,16.660097204546265
MUMRES15DEL03 ,37.0,4.7,19.176269,72.836721,19.236269,72.896721,2022-04-05,sunny,jam,1,drinks,motorcycle,1.0,no,metropolitian,23,MUM,5,4,tuesday,0,10.0,21.0,night,9.176379825815138
RANCHIRES15DEL03 ,33.0,4.9,23.369746,85.33982,23.399746,85.36982,2022-03-24,sandstorms,medium,0,meal,motorcycle,0.0,no,metropolitian,35,RANCHI,24,3,thursday,0,5.0,17.0,evening,4.5279972125744
COIMBRES15DEL02 ,25.0,4.6,11.006686,76.951736,11.026686,76.971736,2022-04-03,sandstorms,low,2,drinks,motorcycle,0.0,no,metropolitian,15,COIMB,3,4,sunday,1,5.0,8.0,morning,3.1162228846223834
VADRES02DEL03 ,27.0,4.5,,,,,2022-03-05,cloudy,medium,0,buffet,motorcycle,1.0,no,metropolitian,28,VAD,5,3,saturday,1,5.0,18.0,evening,
MUMRES13DEL03 ,38.0,5.0,19.178321,72.834715,19.208321,72.864715,2022-03-07,stormy,jam,2,drinks,motorcycle,1.0,no,urban,34,MUM,7,3,monday,0,5.0,19.0,evening,4.588360239493078
VADRES13DEL02 ,36.0,4.8,22.310237,73.158921,22.360237,73.208921,2022-03-30,sunny,jam,1,meal,motorcycle,0.0,no,metropolitian,22,VAD,30,3,wednesday,0,10.0,20.0,night,7.573470125639189
MYSRES04DEL01 ,31.0,4.4,12.3085,76.665808,12.4185,76.775808,2022-03-27,windy,jam,2,buffet,scooter,1.0,yes,metropolitian,43,MYS,27,3,sunday,1,5.0,19.0,evening,17.098467518755893
BANGRES08DEL02 ,20.0,4.6,12.906229,77.596791,12.956229,77.646791,2022-03-01,stormy,jam,2,drinks,motorcycle,1.0,no,metropolitian,18,BANG,1,3,tuesday,0,5.0,19.0,evening,7.763607607839511
KOLRES13DEL01 ,39.0,4.2,22.553227,88.353273,22.563227,88.363273,2022-02-13,stormy,low,0,snack,motorcycle,1.0,no,metropolitian,30,KOL,13,2,sunday,1,10.0,9.0,morning,1.5135725235917652
MYSRES04DEL03 ,38.0,4.1,12.3085,76.665808,12.3385,76.695808,2022-04-05,stormy,low,0,drinks,motorcycle,1.0,no,metropolitian,31,MYS,5,4,tuesday,0,15.0,23.0,night,4.663566689152146
VADRES18DEL01 ,32.0,4.3,,,,,2022-03-11,sandstorms,medium,0,snack,motorcycle,1.0,no,metropolitian,31,VAD,11,3,friday,0,15.0,16.0,afternoon,
RANCHIRES20DEL01 ,37.0,4.7,23.39925,85.390464,23.40925,85.400464,2022-03-03,fog,low,1,drinks,motorcycle,0.0,no,metropolitian,19,RANCHI,3,3,thursday,0,15.0,10.0,morning,1.5092307910796248
BANGRES17DEL03 ,29.0,4.5,12.972532,77.608179,13.032532,77.668179,2022-03-24,stormy,jam,2,meal,scooter,1.0,no,metropolitian,20,BANG,24,3,thursday,0,10.0,21.0,night,9.315028811002955
CHENRES17DEL01 ,32.0,5.0,13.045479,80.23311,13.085479,80.27311,2022-03-09,sunny,medium,0,snack,motorcycle,0.0,no,urban,26,CHEN,9,3,wednesday,0,10.0,15.0,afternoon,6.209250269756872
BHPRES02DEL02 ,24.0,5.0,,,,,2022-02-18,stormy,low,2,snack,electric_scooter,1.0,no,metropolitian,14,BHP,18,2,friday,0,5.0,23.0,night,
MUMRES03DEL02 ,33.0,4.9,19.22384,72.841347,19.35384,72.971347,2022-03-06,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,28,MUM,6,3,sunday,1,5.0,23.0,night,19.87743959766233
COIMBRES13DEL02 ,21.0,4.8,11.003669,76.976494,11.053669,77.026494,2022-03-13,sandstorms,jam,1,drinks,scooter,0.0,no,urban,28,COIMB,13,3,sunday,1,15.0,21.0,night,7.790401360105752
PUNERES14DEL02 ,22.0,4.9,18.516216,73.842527,18.596216,73.922527,2022-03-25,windy,jam,1,meal,motorcycle,1.0,no,urban,18,PUNE,25,3,friday,0,10.0,21.0,night,12.257619701209578
SURRES13DEL03 ,39.0,4.5,21.170096,72.789122,21.200096,72.819122,2022-03-03,fog,jam,2,drinks,electric_scooter,1.0,no,metropolitian,28,SUR,3,3,thursday,0,15.0,21.0,night,4.560975023661
INDORES02DEL02 ,31.0,4.8,22.651847,75.881991,22.701847,75.931991,2022-03-03,windy,jam,1,snack,motorcycle,0.0,no,metropolitian,25,INDO,3,3,thursday,0,5.0,20.0,night,7.564859910416516
RANCHIRES12DEL03 ,21.0,5.0,,,,,2022-03-16,windy,medium,1,meal,scooter,1.0,no,metropolitian,26,RANCHI,16,3,wednesday,0,10.0,17.0,evening,
BANGRES02DEL02 ,21.0,4.7,12.970221,77.645396,13.050221,77.725396,2022-04-04,fog,jam,1,drinks,scooter,1.0,no,metropolitian,42,BANG,4,4,monday,0,10.0,21.0,night,12.419850660252768
RANCHIRES15DEL02 ,29.0,4.8,23.369746,85.33982,23.389746,85.35982,2022-03-24,sandstorms,high,1,meal,motorcycle,0.0,no,metropolitian,27,RANCHI,24,3,thursday,0,10.0,11.0,morning,3.01871690507141
AGRRES18DEL02 ,28.0,4.7,27.161694,78.034714,27.291694,78.164714,2022-02-16,windy,medium,0,meal,motorcycle,1.0,no,metropolitian,26,AGR,16,2,wednesday,0,10.0,18.0,evening,19.343610632147183
JAPRES06DEL01 ,27.0,4.9,26.911927,75.797282,27.021927,75.907282,2022-03-16,stormy,low,0,buffet,motorcycle,1.0,no,metropolitian,20,JAP,16,3,wednesday,0,5.0,22.0,night,16.38446703586394
VADRES09DEL02 ,36.0,4.8,,,,,2022-04-03,cloudy,medium,0,buffet,motorcycle,1.0,no,metropolitian,28,VAD,3,4,sunday,1,10.0,18.0,evening,
JAPRES14DEL01 ,20.0,4.8,26.88842,75.800689,26.99842,75.910689,2022-03-31,fog,jam,0,meal,motorcycle,2.0,no,urban,37,JAP,31,3,thursday,0,15.0,20.0,night,16.38598063528554
KOCRES06DEL01 ,20.0,5.0,9.982834,76.283268,9.992834,76.293268,2022-02-17,cloudy,low,0,meal,motorcycle,1.0,no,metropolitian,15,KOC,17,2,thursday,0,15.0,8.0,morning,1.5606630381436277
MYSRES08DEL01 ,29.0,5.0,12.297954,76.665169,12.307954,76.675169,2022-03-21,sunny,low,0,drinks,motorcycle,1.0,no,urban,18,MYS,21,3,monday,0,15.0,8.0,morning,1.5545816630911855
INDORES01DEL01 ,28.0,5.0,22.695207,75.866059,22.765207,75.936059,2022-03-12,fog,medium,2,meal,scooter,0.0,no,metropolitian,30,INDO,12,3,saturday,1,15.0,17.0,evening,10.588906536688087
PUNERES02DEL01 ,39.0,4.6,18.55144,73.804855,18.56144,73.814855,2022-03-26,windy,high,2,snack,scooter,1.0,no,metropolitian,32,PUNE,26,3,saturday,1,15.0,11.0,morning,1.5322015943257514
VADRES03DEL02 ,36.0,5.0,22.32,73.17,22.34,73.19,2022-03-05,sunny,low,1,buffet,scooter,0.0,no,metropolitian,12,VAD,5,3,saturday,1,10.0,8.0,morning,3.0294405603131453
VADRES02DEL03 ,26.0,4.9,,,,,2022-03-11,stormy,medium,1,drinks,scooter,0.0,no,metropolitian,27,VAD,11,3,friday,0,10.0,18.0,evening,
MYSRES08DEL03 ,25.0,4.6,12.297954,76.665169,12.327954,76.695169,2022-04-01,fog,low,1,meal,scooter,0.0,no,urban,19,MYS,1,4,friday,0,10.0,23.0,night,4.663658229921789
PUNERES18DEL02 ,23.0,4.9,18.593481,73.785901,18.613481,73.805901,2022-03-26,fog,low,2,drinks,scooter,1.0,no,urban,19,PUNE,26,3,saturday,1,5.0,8.0,morning,3.064002956584147
JAPRES01DEL03 ,38.0,4.6,26.90519,75.810753,26.99519,75.900753,2022-03-02,stormy,medium,2,meal,electric_scooter,1.0,no,metropolitian,23,JAP,2,3,wednesday,0,15.0,19.0,evening,13.40635545530559
VADRES17DEL02 ,37.0,4.7,,,,,2022-03-25,cloudy,medium,1,drinks,motorcycle,1.0,no,metropolitian,44,VAD,25,3,friday,0,5.0,17.0,evening,
INDORES13DEL02 ,37.0,4.9,22.745049,75.892471,22.765049,75.912471,2022-03-01,sandstorms,low,2,drinks,scooter,0.0,no,metropolitian,27,INDO,1,3,tuesday,0,15.0,9.0,morning,3.0251492856775037
SURRES07DEL02 ,32.0,4.8,21.170798,72.790489,21.250798,72.870489,2022-03-31,sunny,jam,2,buffet,scooter,1.0,no,metropolitian,15,SUR,31,3,thursday,0,5.0,20.0,night,12.16161548161981
RANCHIRES20DEL01 ,36.0,4.7,23.39925,85.390464,23.43925,85.430464,2022-03-17,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,26,RANCHI,17,3,thursday,0,5.0,16.0,afternoon,6.036610249816451
BANGRES17DEL03 ,26.0,4.8,12.972532,77.608179,13.032532,77.668179,2022-03-26,cloudy,low,2,meal,motorcycle,0.0,no,metropolitian,11,BANG,26,3,saturday,1,15.0,0.0,after_midnight,9.315028811002955
BANGRES17DEL02 ,20.0,4.3,12.972532,77.608179,12.992532,77.628179,2022-03-01,sandstorms,high,0,drinks,motorcycle,0.0,no,metropolitian,31,BANG,1,3,tuesday,0,10.0,12.0,afternoon,3.1051314775458967
RANCHIRES010DEL02 ,26.0,4.9,23.354422,85.3329,23.484422,85.4629,2022-04-02,sandstorms,jam,2,snack,electric_scooter,1.0,no,metropolitian,19,RANCHI,2,4,saturday,1,5.0,21.0,night,19.618968653878262
DEHRES16DEL02 ,33.0,4.5,30.342509,78.061187,30.422509,78.141187,2022-02-14,stormy,jam,2,meal,scooter,1.0,no,,40,DEH,14,2,monday,0,15.0,20.0,night,11.748234358739852
INDORES01DEL03 ,25.0,4.7,22.695207,75.866059,22.755207,75.926059,2022-03-01,cloudy,medium,2,buffet,scooter,1.0,no,metropolitian,18,INDO,1,3,tuesday,0,10.0,17.0,evening,9.076358225887674
AGRRES08DEL01 ,32.0,4.6,27.160934,78.044095,27.200934,78.084095,2022-02-17,windy,medium,1,drinks,motorcycle,0.0,no,metropolitian,26,AGR,17,2,thursday,0,5.0,15.0,afternoon,5.952960450572516
HYDRES12DEL02 ,35.0,4.9,17.429585,78.392621,17.509585,78.472621,2022-03-10,sandstorms,jam,1,drinks,scooter,1.0,no,metropolitian,28,HYD,10,3,thursday,0,10.0,19.0,evening,12.293569688294703
KOCRES14DEL02 ,36.0,4.7,10.027014,76.308053,10.077014,76.358053,2022-02-15,cloudy,medium,1,buffet,scooter,1.0,no,metropolitian,16,KOC,15,2,tuesday,0,5.0,18.0,evening,7.80255476855983
VADRES12DEL02 ,32.0,4.9,,,,,2022-03-31,stormy,low,1,drinks,motorcycle,0.0,no,metropolitian,16,VAD,31,3,thursday,0,15.0,23.0,night,
VADRES16DEL03 ,39.0,5.0,,,,,2022-03-30,sandstorms,jam,0,snack,motorcycle,1.0,no,metropolitian,34,VAD,30,3,wednesday,0,5.0,19.0,evening,
DEHRES01DEL02 ,39.0,4.8,,,,,2022-02-12,cloudy,medium,0,buffet,motorcycle,1.0,yes,metropolitian,47,DEH,12,2,saturday,1,10.0,17.0,evening,
HYDRES19DEL02 ,39.0,4.3,17.458998,78.500366,17.478998,78.520366,2022-03-05,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,33,HYD,5,3,saturday,1,10.0,8.0,morning,3.0733972976360437
CHENRES15DEL03 ,36.0,4.4,13.026286,80.275235,13.086286,80.335235,2022-04-05,cloudy,jam,2,drinks,scooter,2.0,no,metropolitian,39,CHEN,5,4,tuesday,0,5.0,21.0,night,9.314044064891696
HYDRES05DEL02 ,25.0,4.9,17.433809,78.386744,17.513809,78.466744,2022-03-10,fog,low,2,drinks,electric_scooter,0.0,no,metropolitian,25,HYD,10,3,thursday,0,15.0,23.0,night,12.29343378697411
INDORES16DEL01 ,36.0,4.7,22.744648,75.894377,22.854648,76.004377,2022-03-04,sandstorms,medium,2,drinks,scooter,0.0,no,metropolitian,26,INDO,4,3,friday,0,5.0,18.0,evening,16.635820545592292
SURRES08DEL03 ,23.0,4.8,21.173343,72.792731,21.233343,72.852731,2022-03-19,sunny,low,2,snack,scooter,1.0,no,urban,15,SUR,19,3,saturday,1,15.0,22.0,night,9.121425981981247
AURGRES08DEL03 ,20.0,4.8,19.876428,75.364792,19.936428,75.424792,2022-02-17,stormy,jam,1,buffet,scooter,1.0,no,metropolitian,28,AURG,17,2,thursday,0,15.0,20.0,night,9.157664297604244
INDORES09DEL03 ,,,22.725835,75.887648,22.815835,75.977648,2022-03-08,,,1,buffet,motorcycle,1.0,no,metropolitian,16,INDO,8,3,tuesday,0,,,after_midnight,13.612447554496786
BANGRES15DEL01 ,26.0,4.7,12.975377,77.696664,13.045377,77.766664,2022-03-12,stormy,low,1,snack,scooter,0.0,no,,12,BANG,12,3,saturday,1,15.0,23.0,night,10.867366120252031
KNPRES03DEL01 ,23.0,4.9,26.469003,80.316344,26.579003,80.426344,2022-02-16,stormy,medium,1,buffet,motorcycle,1.0,no,metropolitian,26,KNP,16,2,wednesday,0,15.0,18.0,evening,16.41281017631183
MYSRES14DEL03 ,29.0,4.7,,,,,2022-03-19,windy,jam,2,buffet,scooter,0.0,no,metropolitian,26,MYS,19,3,saturday,1,5.0,20.0,night,
KOCRES18DEL01 ,27.0,5.0,9.957144,76.296783,9.997144,76.336783,2022-02-13,stormy,medium,0,drinks,motorcycle,1.0,no,urban,17,KOC,13,2,sunday,1,15.0,15.0,afternoon,6.2427530270295275
MUMRES13DEL03 ,33.0,4.8,19.178321,72.834715,19.208321,72.864715,2022-04-05,fog,medium,1,snack,scooter,0.0,no,metropolitian,16,MUM,5,4,tuesday,0,10.0,17.0,evening,4.588360239493078
VADRES19DEL03 ,34.0,4.7,22.311844,73.165081,22.371844,73.225081,2022-03-28,fog,low,1,snack,scooter,0.0,no,urban,15,VAD,28,3,monday,0,10.0,23.0,night,9.087965501261484
RANCHIRES14DEL01 ,26.0,4.9,,,,,2022-03-20,fog,jam,0,buffet,motorcycle,0.0,no,metropolitian,41,RANCHI,20,3,sunday,1,10.0,20.0,night,
CHENRES17DEL03 ,20.0,4.7,13.045479,80.23311,13.135479,80.32311,2022-03-06,sandstorms,medium,0,snack,motorcycle,0.0,no,metropolitian,29,CHEN,6,3,sunday,1,15.0,17.0,evening,13.970122998261997
LUDHRES16DEL02 ,39.0,4.9,30.895817,75.813112,30.975817,75.893112,2022-02-18,sunny,medium,0,meal,motorcycle,2.0,no,metropolitian,39,LUDH,18,2,friday,0,5.0,17.0,evening,11.719667572431094
BANGRES20DEL02 ,31.0,4.1,12.972161,77.596014,13.052161,77.676014,2022-03-29,sunny,jam,2,buffet,motorcycle,2.0,no,metropolitian,34,BANG,29,3,tuesday,0,5.0,19.0,evening,12.419803337139525
SURRES010DEL02 ,30.0,4.4,21.17106,72.789292,21.25106,72.869292,2022-04-06,fog,low,1,meal,motorcycle,2.0,no,metropolitian,39,SUR,6,4,wednesday,0,5.0,0.0,after_midnight,12.161605446010208
INDORES08DEL02 ,20.0,4.6,22.725748,75.898497,22.775748,75.948497,2022-03-30,cloudy,low,1,buffet,motorcycle,0.0,no,urban,10,INDO,30,3,wednesday,0,15.0,23.0,night,7.562982485200135
MYSRES19DEL01 ,30.0,4.5,12.334022,76.618203,12.344022,76.628203,2022-03-30,stormy,low,2,meal,electric_scooter,1.0,no,metropolitian,22,MYS,30,3,wednesday,0,10.0,9.0,morning,1.5544772821910615
MYSRES02DEL01 ,37.0,4.7,12.304569,76.643622,12.344569,76.683622,2022-03-15,sandstorms,medium,0,meal,motorcycle,0.0,no,metropolitian,30,MYS,15,3,tuesday,0,15.0,16.0,afternoon,6.218076509100711
ALHRES09DEL02 ,21.0,5.0,,,,,2022-02-16,sunny,jam,1,buffet,scooter,0.0,no,metropolitian,15,ALH,16,2,wednesday,0,10.0,19.0,evening,
VADRES09DEL03 ,27.0,4.8,,,,,2022-03-13,windy,jam,0,snack,motorcycle,0.0,no,metropolitian,21,VAD,13,3,sunday,1,10.0,21.0,night,
PUNERES16DEL02 ,26.0,4.9,18.536718,73.830327,18.556718,73.850327,2022-03-15,sunny,low,1,buffet,scooter,0.0,no,metropolitian,24,PUNE,15,3,tuesday,0,10.0,9.0,morning,3.0644857806760535
CHENRES07DEL01 ,27.0,4.6,13.081878,80.248519,13.121878,80.288519,2022-03-13,fog,high,1,snack,motorcycle,1.0,no,metropolitian,27,CHEN,13,3,sunday,1,5.0,14.0,afternoon,6.20880395990009
HYDRES11DEL02 ,28.0,4.7,17.430448,78.418213,17.480448,78.468213,2022-03-30,fog,medium,1,snack,motorcycle,1.0,no,metropolitian,12,HYD,30,3,wednesday,0,5.0,18.0,evening,7.683765443180287
HYDRES13DEL01 ,23.0,4.5,17.431477,78.40035,17.541477,78.51035,2022-03-25,windy,low,1,buffet,motorcycle,0.0,no,urban,13,HYD,25,3,friday,0,5.0,23.0,night,16.902909983695867
